curve,elapsed_sec,mean,ci_lo,ci_hi,n_runs
ours r6 (n=2),64.0,6.5,0.1468976317839532,12.853102368216046,2
ours r6 (n=2),65.0,6.791666666666666,3.0856902852073067,10.497643048126026,2
ours r6 (n=2),66.0,7.083333333333334,6.0244829386306575,8.14218372803601,2
ours r6 (n=2),67.0,7.25,7.25,7.25,2
ours r6 (n=2),68.0,7.416666666666666,6.35781627196399,8.475517061369342,2
ours r6 (n=2),69.0,7.583333333333334,5.4656325439279865,9.701034122738681,2
ours r6 (n=2),70.0,7.75,4.573448815891977,10.926551184108023,2
ours r6 (n=2),71.0,7.916666666666666,3.681265087855966,12.152068245477366,2
ours r6 (n=2),72.0,8.083333333333334,2.7890813598199635,13.377585306846704,2
ours r6 (n=2),73.0,8.25,1.8968976317839532,14.603102368216046,2
ours r6 (n=2),74.0,8.416666666666666,1.004713903747943,15.82861942958539,2
ours r6 (n=2),75.0,8.541666666666666,0.6002887063966122,16.48304462693672,2
ours r6 (n=2),76.0,8.666666666666668,0.1958635090452674,17.13746982428807,2
ours r6 (n=2),77.0,8.773809523809524,-0.4533153443137845,18.00093439193283,2
ours r6 (n=2),78.0,8.88095238095238,-1.1024941976728346,18.864398959577592,2
ours r6 (n=2),79.0,8.988095238095237,-1.7516730510318972,19.72786352722237,2
ours r6 (n=2),80.0,9.095238095238095,-2.4008519043909473,20.591328094867137,2
ours r6 (n=2),81.0,9.285714285714285,-4.025547819119344,22.596976390547916,2
ours r6 (n=2),82.0,9.476190476190476,-5.650243733847724,24.602624686228676,2
ours r6 (n=2),83.0,9.666666666666668,-7.274939648576122,26.608272981909458,2
ours r6 (n=2),84.0,9.698540706605222,-7.043006317472543,26.440087730682986,2
ours r6 (n=2),85.0,9.73041474654378,-6.811072986368973,26.271902479456532,2
ours r6 (n=2),86.0,9.762288786482335,-6.579139655265395,26.103717228230067,2
ours r6 (n=2),87.0,9.79416282642089,-6.347206324161817,25.9355319770036,2
ours r6 (n=2),88.0,9.826036866359447,-6.1152729930582375,25.76734672577713,2
ours r6 (n=2),89.0,9.857910906298002,-5.88333966195467,25.599161474550677,2
ours r6 (n=2),90.0,9.88978494623656,-5.651406330851087,25.43097622332421,2
ours r6 (n=2),91.0,9.921658986175114,-5.41947299974751,25.26279097209774,2
ours r6 (n=2),92.0,9.953533026113671,-5.187539668643918,25.09460572087126,2
ours r6 (n=2),93.0,9.985407066052229,-4.955606337540351,24.92642046964481,2
ours r6 (n=2),94.0,10.017281105990783,-4.723673006436771,24.758235218418335,2
ours r6 (n=2),95.0,10.04915514592934,-4.491739675333191,24.590049967191874,2
ours r6 (n=2),96.0,10.081029185867894,-4.259806344229613,24.421864715965402,2
ours r6 (n=2),97.0,10.112903225806452,-4.027873013126046,24.25367946473895,2
ours r6 (n=2),98.0,10.152217741935484,-3.6939589920192493,23.998394475890215,2
ours r6 (n=2),99.0,10.191532258064516,-3.3600449709124547,23.743109487041487,2
ours r6 (n=2),100.0,10.230846774193548,-3.0261309498056583,23.487824498192754,2
ours r6 (n=2),101.0,10.27016129032258,-2.6922169286988744,23.232539509344036,2
ours r6 (n=2),102.0,10.309475806451612,-2.3583029075920816,22.977254520495308,2
ours r6 (n=2),103.0,10.348790322580644,-2.0243888864852853,22.72196953164657,2
ours r6 (n=2),104.0,10.388104838709676,-1.6904748653784907,22.466684542797843,2
ours r6 (n=2),105.0,10.42741935483871,-1.356560844271705,22.211399553949125,2
ours r6 (n=2),106.0,10.466733870967742,-1.0226468231649104,21.956114565100393,2
ours r6 (n=2),107.0,10.506048387096774,-0.688732802058114,21.700829576251664,2
ours r6 (n=2),108.0,10.545362903225806,-0.3548187809513177,21.445544587402928,2
ours r6 (n=2),109.0,10.58467741935484,-0.020904759844531995,21.190259598554213,2
ours r6 (n=2),110.0,10.623991935483872,0.3130092612622626,20.93497460970548,2
ours r6 (n=2),111.0,10.663306451612904,0.6469232823690572,20.67968962085675,2
ours r6 (n=2),112.0,10.702620967741936,0.9808373034758535,20.42440463200802,2
ours r6 (n=2),113.0,10.741935483870968,1.3147513245826374,20.1691196431593,2
ours r6 (n=2),114.0,10.76086956521739,1.3693269339414975,20.152412196493284,2
ours r6 (n=2),115.0,10.779803646563813,1.4239025433003487,20.135704749827276,2
ours r6 (n=2),116.0,10.798737727910238,1.4784781526592106,20.118997303161265,2
ours r6 (n=2),117.0,10.817671809256662,1.5330537620180635,20.10228985649526,2
ours r6 (n=2),118.0,10.836605890603085,1.587629371376913,20.085582409829257,2
ours r6 (n=2),119.0,10.855539971949508,1.642204980735773,20.068874963163243,2
ours r6 (n=2),120.0,10.874474053295934,1.6967805900946278,20.052167516497242,2
ours r6 (n=2),121.0,10.893408134642357,1.7513561994534879,20.035460069831224,2
ours r6 (n=2),122.0,10.91234221598878,1.805931808812339,20.01875262316522,2
ours r6 (n=2),123.0,10.931276297335202,1.8605074181712027,20.0020451764992,2
ours r6 (n=2),124.0,10.950210378681628,1.9150830275300539,19.985337729833205,2
ours r6 (n=2),125.0,10.969144460028051,1.9696586368889033,19.9686302831672,2
ours r6 (n=2),126.0,10.988078541374474,2.024234246247765,19.951922836501183,2
ours r6 (n=2),127.0,11.007012622720897,2.078809855606627,19.935215389835165,2
ours r6 (n=2),128.0,11.025946704067321,2.1333854649654675,19.918507943169175,2
ours r6 (n=2),129.0,11.044880785413746,2.187961074324331,19.90180049650316,2
ours r6 (n=2),130.0,11.063814866760168,2.2425366836831913,19.885093049837145,2
ours r6 (n=2),131.0,11.082748948106591,2.2971122930420407,19.86838560317114,2
ours r6 (n=2),132.0,11.101683029453016,2.3516879024008936,19.851678156505137,2
ours r6 (n=2),133.0,11.12061711079944,2.4062635117597555,19.834970709839126,2
ours r6 (n=2),134.0,11.139551192145863,2.4608391211186174,19.818263263173108,2
ours r6 (n=2),135.0,11.158485273492285,2.5154147304774686,19.801555816507104,2
ours r6 (n=2),136.0,11.17741935483871,2.5699903398363197,19.7848483698411,2
ours r6 (n=2),137.0,11.196353436185134,2.6245659491951816,19.76814092317509,2
ours r6 (n=2),138.0,11.215287517531557,2.679141558554031,19.751433476509085,2
ours r6 (n=2),139.0,11.23422159887798,2.733717167912893,19.734726029843067,2
ours r6 (n=2),140.0,11.253155680224404,2.7882927772717476,19.718018583177063,2
ours r6 (n=2),141.0,11.272089761570829,2.8428683866306095,19.70131113651105,2
ours r6 (n=2),142.0,11.291023842917252,2.897443995989459,19.684603689845044,2
ours r6 (n=2),143.0,11.309957924263674,2.9520196053483083,19.66789624317904,2
ours r6 (n=2),144.0,11.328892005610099,3.006595214707172,19.651188796513026,2
ours r6 (n=2),145.0,11.347826086956522,3.061170824066023,19.63448134984702,2
ours r6 (n=2),146.0,11.608695652173914,0.2836001262235701,22.93379117812426,2
ours r6 (n=2),147.0,11.869565217391305,-2.4939705716188865,26.233101006401498,2
ours r6 (n=2),148.0,11.895586297760211,-2.5223568237841203,26.313529419304544,2
ours r6 (n=2),149.0,11.921607378129117,-2.5507430759493364,26.39395783220757,2
ours r6 (n=2),150.0,11.947628458498023,-2.5791293281145595,26.47438624511061,2
ours r6 (n=2),151.0,11.97364953886693,-2.6075155802797862,26.554814658013647,2
ours r6 (n=2),152.0,11.999670619235836,-2.635901832445011,26.635243070916683,2
ours r6 (n=2),153.0,12.025691699604742,-2.6642880846102273,26.715671483819712,2
ours r6 (n=2),154.0,12.051712779973649,-2.692674336775463,26.796099896722758,2
ours r6 (n=2),155.0,12.077733860342555,-2.721060588940677,26.876528309625787,2
ours r6 (n=2),156.0,12.103754940711463,-2.7494468411059003,26.956956722528826,2
ours r6 (n=2),157.0,12.12977602108037,-2.777833093271113,27.03738513543185,2
ours r6 (n=2),158.0,12.155797101449275,-2.806219345436352,27.1178135483349,2
ours r6 (n=2),159.0,12.181818181818182,-2.8346055976015645,27.198241961237926,2
ours r6 (n=2),160.0,12.232683982683984,-2.5224650240169257,26.98783298938489,2
ours r6 (n=2),161.0,12.283549783549784,-2.2103244504322817,26.77742401753185,2
ours r6 (n=2),162.0,12.334415584415584,-1.8981838768476447,26.567015045678815,2
ours r6 (n=2),163.0,12.385281385281385,-1.5860433032629881,26.35660607382576,2
ours r6 (n=2),164.0,12.436147186147187,-1.2739027296783547,26.146197101972728,2
ours r6 (n=2),165.0,12.487012987012987,-0.9617621560937053,25.93578813011968,2
ours r6 (n=2),166.0,12.537878787878789,-0.6496215825090665,25.725379158266644,2
ours r6 (n=2),167.0,12.58874458874459,-0.33748100892442245,25.5149701864136,2
ours r6 (n=2),168.0,12.63961038961039,-0.025340435339789025,25.304561214560568,2
ours r6 (n=2),169.0,12.69047619047619,0.2868001382448586,25.094152242707523,2
ours r6 (n=2),170.0,12.741341991341992,0.5989407118295063,24.883743270854477,2
ours r6 (n=2),171.0,12.792207792207792,0.9110812854141539,24.673334299001432,2
ours r6 (n=2),172.0,12.843073593073594,1.223221858998789,24.462925327148398,2
ours r6 (n=2),173.0,12.893939393939394,1.5353624325834367,24.252516355295352,2
ours r6 (n=2),174.0,12.931818181818182,1.6695003472533667,24.194136016383,2
ours r6 (n=2),175.0,12.969696969696969,1.8036382619233198,24.13575567747062,2
ours r6 (n=2),176.0,13.007575757575758,1.9377761765932515,24.077375338558262,2
ours r6 (n=2),177.0,13.045454545454547,2.071914091263185,24.01899499964591,2
ours r6 (n=2),178.0,13.083333333333332,2.2060520059331257,23.96061466073354,2
ours r6 (n=2),179.0,13.121212121212121,2.3401899206030805,23.90223432182116,2
ours r6 (n=2),180.0,13.15909090909091,2.4743278352730123,23.843853982908808,2
ours r6 (n=2),181.0,13.199059561128527,2.5840013722283537,23.8141177500287,2
ours r6 (n=2),182.0,13.239028213166144,2.693674909183706,23.78438151714858,2
ours r6 (n=2),183.0,13.278996865203762,2.803348446139058,23.754645284268467,2
ours r6 (n=2),184.0,13.318965517241379,2.91302198309441,23.724909051388348,2
ours r6 (n=2),185.0,13.358934169278996,3.0226955200497496,23.69517281850824,2
ours r6 (n=2),186.0,13.398902821316614,3.1323690570051017,23.66543658562813,2
ours r6 (n=2),187.0,13.438871473354233,3.2420425939604556,23.63570035274801,2
ours r6 (n=2),188.0,13.47884012539185,3.3517161309157935,23.605964119867906,2
ours r6 (n=2),189.0,13.518808777429467,3.4613896678711473,23.576227886987787,2
ours r6 (n=2),190.0,13.558777429467085,3.571063204826501,23.54649165410767,2
ours r6 (n=2),191.0,13.598746081504702,3.6807367417818497,23.516755421227554,2
ours r6 (n=2),192.0,13.638714733542319,3.790410278737191,23.487019188347446,2
ours r6 (n=2),193.0,13.678683385579937,3.9000838156925433,23.45728295546733,2
ours r6 (n=2),194.0,13.718652037617556,4.009757352647895,23.427546722587216,2
ours r6 (n=2),195.0,13.758620689655173,4.119430889603237,23.39781048970711,2
ours r6 (n=2),196.0,14.025862068965516,7.344150957565884,20.70757318036515,2
ours r6 (n=2),197.0,14.293103448275861,10.568871025528523,18.0173358710232,2
ours r6 (n=2),198.0,14.310344827586206,10.367039909383138,18.253649745789275,2
ours r6 (n=2),199.0,14.327586206896552,10.165208793237763,18.48996362055534,2
ours r6 (n=2),200.0,14.344827586206897,9.963377677092378,18.726277495321416,2
ours r6 (n=2),201.0,14.362068965517242,9.761546560947004,18.96259137008748,2
ours r6 (n=2),202.0,14.379310344827587,9.559715444801618,19.198905244853556,2
ours r6 (n=2),203.0,14.39655172413793,9.357884328656244,19.435219119619617,2
ours r6 (n=2),204.0,14.413793103448276,9.156053212510859,19.671532994385693,2
ours r6 (n=2),205.0,14.431034482758621,8.954222096365474,19.90784686915177,2
ours r6 (n=2),206.0,14.448275862068964,8.752390980220097,20.14416074391783,2
ours r6 (n=2),207.0,14.46551724137931,8.55055986407471,20.38047461868391,2
ours r6 (n=2),208.0,14.482758620689655,8.348728747929338,20.616788493449974,2
ours r6 (n=2),209.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),210.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),211.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),212.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),213.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),214.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),215.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),216.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),217.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),218.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),219.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),220.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),221.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),222.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),223.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),224.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),225.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),226.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),227.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),228.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),229.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),230.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),231.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),232.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),233.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),234.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),235.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),236.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),237.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),238.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),239.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),240.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),241.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),242.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),243.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),244.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),245.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),246.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),247.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),248.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),249.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),250.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),251.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),252.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),253.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),254.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),255.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),256.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),257.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),258.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),259.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),260.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),261.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),262.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),263.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),264.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),265.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),266.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),267.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),268.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),269.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),270.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),271.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),272.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),273.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),274.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),275.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),276.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),277.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),278.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),279.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),280.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),281.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),282.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),283.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),284.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),285.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),286.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),287.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),288.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),289.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),290.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),291.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),292.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),293.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),294.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),295.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),296.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),297.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),298.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),299.0,14.5,8.146897631783954,20.853102368216046,2
ours r6 (n=2),300.0,14.5,8.146897631783954,20.853102368216046,2
